gene,importance,mean_non_msi_h,mean_msi_h,higher_in
SH2D5,0.0008843977030093393,2.4168694456034836,1.8309292032076023,Non-MSI-H
ZNF365,0.0008829981790660624,2.0748059095099776,2.093015046465681,MSI-H
H2AC13,0.0008826666554116817,2.1605551550517617,2.2936591489007174,MSI-H
GRIP1,0.0008823583777854249,4.184865408701539,3.708610676363759,Non-MSI-H
MOGAT3,0.0008807736229559977,6.647379228941238,4.88823105051636,Non-MSI-H
PPP1R9A,0.0008749955375691158,5.628223795609661,6.067969078575092,MSI-H
GRHL3,0.0008746145659655213,4.998923333509462,4.298426324331011,Non-MSI-H
GABRA3,0.0008718341898306996,1.6508548731666373,0.5120897197951911,Non-MSI-H
FRMD5,0.0008694023081329368,5.253304223975869,5.464611421675965,MSI-H
SI,0.0008671683256111954,4.452051047918326,4.749983698693058,MSI-H
LOC105371046,0.0008670224085882511,1.4557206893894148,2.0680990372315184,MSI-H
EDN1,0.0008668730650154796,6.488513857161531,5.723518500034606,Non-MSI-H
CALHM6,0.0008660122859533809,4.427291229407845,5.155583423413211,MSI-H
PSPC1P1,0.0008659201385472218,1.5863911067433398,2.0737292171559027,MSI-H
NEK5,0.0008646658915554563,4.608134607370309,4.1975748756147855,Non-MSI-H
MTRNR2L1,0.0008644232668659277,2.839030583638341,2.1583436992724474,Non-MSI-H
IGKC,0.0008619693256461341,9.486216476069178,9.44043314163346,Non-MSI-H
KRT6B,0.0008584865295659078,4.800033989197131,4.319241831154031,Non-MSI-H
MEX3A,0.0008581961865679314,6.370143810849022,5.308755718838657,Non-MSI-H
RTN4RL1,0.0008579016642833513,2.9779690137381944,2.195275301035373,Non-MSI-H
CSF3,0.0008554578643796848,3.668314208169823,3.657344135482517,Non-MSI-H
PLAAT2,0.000853455365695044,3.1998273637834163,3.367227461141327,MSI-H
COL5A2,0.0008513976698948563,8.418002707928311,8.554052260855475,MSI-H
CD180,0.0008452519844731777,4.334587800463872,4.52362691151035,MSI-H
SYT13,0.0008443672105215156,6.695895272544744,7.059206786631255,MSI-H
GATM,0.0008398911347960661,6.034246278980589,5.416212286984288,Non-MSI-H
CES3,0.0008388382090804237,6.830531240593641,6.998954450947847,MSI-H
AIM2,0.0008316763362333088,3.5368435314752915,4.308953847894841,MSI-H
LINC01929,0.0008298475693953297,1.6739053238112895,2.077317694155185,MSI-H
FZD10-AS1,0.000828771978938703,4.023605291304263,3.362858986872179,Non-MSI-H
BST2,0.0008286068736370819,7.273242281182658,8.095339309515266,MSI-H
FERMT2,0.0008267116198405686,6.308989063416235,6.170189989927658,Non-MSI-H
PRDM8,0.00082646923797776,4.039339775113427,5.191792044206776,MSI-H
CLC,0.0008226836042523406,2.5501206366308113,2.49967411496396,Non-MSI-H
TBX10,0.0008220789686293974,4.229518460387889,2.5455826419215613,Non-MSI-H
PRKCB,0.0008176566894285614,4.814222910626285,5.145436028527916,MSI-H
MIR200B,0.0008149892734561639,1.9476343595385488,1.115785842913438,Non-MSI-H
KLHL6,0.0008136603741270551,4.890765560071992,5.238016934923967,MSI-H
IGKV1-9,0.0008009358425633909,4.916913544888108,4.919540883677961,MSI-H
LINC01082,0.0008001023476976986,2.7177801640964763,1.7358513719335595,Non-MSI-H
BAIAP3,0.0008000693084467652,5.067532675819884,4.996085091540894,Non-MSI-H
KRT40,0.0007970988559339203,3.0387328852722697,1.374410439845574,Non-MSI-H
RAET1E-AS1,0.0007952251788533719,2.2962379603353846,1.8461398911735636,Non-MSI-H
VNN1,0.0007897881990254855,4.659524377288342,5.9626575274996565,MSI-H
SLC26A3,0.0007889803965707395,7.478524343775173,4.864293757428982,Non-MSI-H
CELF2-AS1,0.0007886793687617079,1.8231231235454854,1.5666610417379636,Non-MSI-H
SAA1,0.0007886513076824495,4.773395234464271,4.929751385990895,MSI-H
PKNOX2,0.0007876070726183038,2.6130317808101546,2.3002551728917457,Non-MSI-H
GBX2,0.000785641459556847,1.9967505659553413,0.8198985364584546,Non-MSI-H
IGHV3-48,0.0007855916000743805,4.173712845575306,4.182990024717273,MSI-H
SAMD5,0.0007853254694716454,6.595913285841724,7.026597820328334,MSI-H
A2ML1,0.0007849559621865305,1.444786372898331,1.4264686207711206,Non-MSI-H
FOXQ1,0.0007810439006752481,7.255126978138162,6.489109989190272,Non-MSI-H
HUNK,0.0007748778901312289,7.011169048489714,5.034374311378057,Non-MSI-H
AATK,0.00077306908426453,5.5853030519335105,5.254211784674578,Non-MSI-H
BAMBI,0.0007692435451288089,6.249916419712657,5.907865938260807,Non-MSI-H
VPS37D,0.0007688099196682417,3.8511957936139405,4.190889740239066,MSI-H
HLA-DQB2,0.0007594154627657338,4.889670695435421,5.194049852217492,MSI-H
NRG1,0.0007572214256406287,3.973717912047835,3.6146084253466166,Non-MSI-H
CHI3L1,0.0007559539967631424,6.4700650026978845,6.761475021180982,MSI-H
ESPN,0.0007546725574784893,6.974067207894184,5.93271782542118,Non-MSI-H
RNF182,0.0007517689636283923,2.9201891363670076,1.65888925310854,Non-MSI-H
PTPN20,0.0007500561171817635,2.0116477747687957,1.6918955821314876,Non-MSI-H
RPS19P1,0.0007496279628239565,2.852022273526994,2.6820771906253187,Non-MSI-H
KYNU,0.000746858716158589,4.614633412387563,5.279864694153129,MSI-H
LINC01978,0.0007404571990295661,4.306061806650209,3.8154313177553867,Non-MSI-H
ALPK2,0.0007379461065951128,3.5315903637594217,4.119157242232951,MSI-H
BOC,0.0007345206451495148,5.175695304308987,4.896040242156669,Non-MSI-H
IGHM,0.0007330513904908368,7.836671781620103,7.770002442490645,Non-MSI-H
UGT1A6,0.0007316622348598267,3.402419784123714,2.942660738013982,Non-MSI-H
KRTAP5-5,0.000729717196960135,2.1877717348832575,1.2812628883721766,Non-MSI-H
EVX1-AS,0.0007293289527184326,2.292989197877725,1.13802637323645,Non-MSI-H
EVX1,0.0007246231741211098,4.891304081700437,2.8917973347522845,Non-MSI-H
FAM13C,0.0007244716954914089,3.6422176393336527,3.1223326350015053,Non-MSI-H
DACT2,0.0007227305408544444,3.617499847624757,2.930971038666654,Non-MSI-H
LINC01224,0.0007223638055281058,5.355218866254002,4.7303189450134075,Non-MSI-H
PALM,0.0007195652063582252,5.178582329338919,4.704880530598938,Non-MSI-H
CYP3A7,0.0007195334182576033,3.020960415934036,2.5598262440108854,Non-MSI-H
ZNF254,0.0007187683105112331,5.914772313980766,5.34071290616283,Non-MSI-H
VEPH1,0.0007181258911397374,2.692106132894723,3.374695533004157,MSI-H
ABCC2,0.0007162645401117755,4.821075011846209,3.7649503460260556,Non-MSI-H
TMEM47,0.0007162124973994058,5.805395650796124,5.501810914746277,Non-MSI-H
HDGFL3,0.0007145114078306983,5.953935168152231,5.404002166047025,Non-MSI-H
MS4A6A,0.0007133493605332519,6.123836110114017,6.469841543391909,MSI-H
HOXC8,0.0007097430009164054,1.4813237110681758,2.542152448465273,MSI-H
PCDHGA1,0.000702702305598206,3.6229443909917065,3.7252315072167503,MSI-H
TCHH,0.0007015816221638964,2.531958045306091,1.7967280551216362,Non-MSI-H
ZNF141,0.000700053368360479,5.270487573901143,3.9728097053482236,Non-MSI-H
NPAS3,0.0006995845024543091,2.164799702349924,2.259209783826978,MSI-H
PNOC,0.000699258468178972,2.3601831677897613,2.2144579888650555,Non-MSI-H
LINC01238,0.0006990595319097374,3.0173341102005073,2.500864931549156,Non-MSI-H
FAM155A,0.0006982732405167055,3.336811689920968,3.0851736766179796,Non-MSI-H
GIMAP5,0.000696845012210844,2.9608100375982858,3.1963163040287026,MSI-H
SLC18A1,0.000696658989667932,3.2146022304783326,3.9026661955392714,MSI-H
LSAMP,0.0006964691541289626,5.512770389502198,4.955574262938109,Non-MSI-H
C6orf15,0.0006955137780601986,3.20054315670501,1.0525865150546228,Non-MSI-H
GZMB,0.00069471788525792,5.525212195425039,5.814987311642916,MSI-H
NAV3,0.0006934241181674325,3.2237362992215655,3.1310298254955664,Non-MSI-H
HAND2,0.0006930723285950421,3.3485483542268146,3.0024011032345848,Non-MSI-H
KLK6,0.0006917327132443655,5.56404002503923,5.0594490685816575,Non-MSI-H
SULT1B1,0.0006874194143534074,7.2466063045309745,6.209397288898951,Non-MSI-H
CCL18,0.000685230298835646,5.341690330049789,6.431566969859658,MSI-H
ADGRG3,0.0006847799172128464,3.57022701834842,4.121267294013581,MSI-H
TRAV12-2,0.0006815669499655641,1.6756079982773513,2.0663752789817083,MSI-H
LOC105371814,0.0006813859423550843,1.949493177498106,3.0206702819549682,MSI-H
FRMD1,0.0006812816564413568,5.587487385727138,3.926464061447591,Non-MSI-H
BTBD11,0.00068120528089544,4.169127547238852,4.339987536252652,MSI-H
CARD11,0.000680767219699504,5.812205761427608,5.16904194002739,Non-MSI-H
TPM2,0.0006806628775278086,8.256247796629507,7.919396059047365,Non-MSI-H
NCKAP5,0.0006803268042576087,4.288375056251394,3.1273183089164087,Non-MSI-H
GUCY2D,0.0006777416760881719,1.6381410920922608,2.2627872108688387,MSI-H
MIR3131,0.000674754465163081,2.8557335057163353,1.568944608774539,Non-MSI-H
CES1,0.0006746479292081276,5.589275697561676,4.4384611998958645,Non-MSI-H
IGSF9B,0.0006741881548818576,3.706123377353634,4.239237833053852,MSI-H
ISX,0.0006725729317041134,6.316411647572629,4.686515236927626,Non-MSI-H
IQCM,0.0006725464441958615,1.125051104067082,0.946514043049061,Non-MSI-H
WDR92,0.0006716524558143864,3.8614298400899587,3.4505572161342077,Non-MSI-H
CCL25,0.0006710681506988599,1.7725049817084022,2.1788058542970536,MSI-H
MTATP8P2,0.0006699824301283491,2.1499857668716156,1.612982957245013,Non-MSI-H
FAXC,0.0006695921573639015,3.5538174414144086,3.464359992702565,Non-MSI-H
LOC107984360,0.0006678871515039221,2.2363096690989424,1.8787245868081237,Non-MSI-H
ARSL,0.0006665933413991129,7.690348073171551,6.826619192420274,Non-MSI-H
APOL1,0.0006652523447788896,7.931954293356374,8.543071599164941,MSI-H
HLA-DRB6,0.0006645694305408467,5.661529820518491,6.044744323445948,MSI-H
SPIN3,0.0006635364129032829,4.9293218748659875,3.030353810171041,Non-MSI-H
LY6E,0.0006632947943138762,8.231947077840989,8.858878988230277,MSI-H
FAM3B,0.0006624814608152255,5.630579463806481,4.6260463078612695,Non-MSI-H
PLA2G2D,0.0006622610370937008,3.16788394860295,3.7352141707085424,MSI-H
NKG7,0.0006617341006801966,4.603968909015853,5.610061928135015,MSI-H
KRT7-AS,0.0006609755724042195,1.693833382611845,2.019286810492271,MSI-H
GJA3,0.0006601293853595305,2.3154075700375367,2.7616438807346597,MSI-H
GFPT2,0.0006590368176909448,4.860176625629317,5.228175893844038,MSI-H
XCR1,0.0006589244528325554,2.797442373914506,2.8469125112367677,MSI-H
RGS20,0.0006572970977516147,1.579991498401974,1.6558601874007253,MSI-H
AQP5,0.0006561823465473721,2.445994926093214,3.240275201745947,MSI-H
TRGV5,0.0006544021505184436,1.7212703266567935,2.122965564170365,MSI-H
OIT3,0.0006521126969306242,3.709227502056155,2.668233483546003,Non-MSI-H
FAM3D,0.00065097607204293,8.746035542156411,8.019736795100672,Non-MSI-H
PCYT1B,0.0006508682607205509,1.899629896900762,1.5020707720251345,Non-MSI-H
CFAP74,0.0006507309275631381,2.594671146791236,1.768212478336542,Non-MSI-H
RAB3B,0.0006482673149339819,4.489064657275502,5.442202728404488,MSI-H
PYY,0.0006481931615621456,2.3823619254384503,1.7896157638964671,Non-MSI-H
PURPL,0.0006475281195340442,2.0480068784891214,1.6259002750532172,Non-MSI-H
SERPIND1,0.0006456081979324886,2.9662312452735073,1.7983542538818567,Non-MSI-H
GJC2,0.0006425913889876444,4.312220077035118,3.97303497917147,Non-MSI-H
IGHV3OR16-17,0.0006422729118043322,1.6194763533700076,1.6102799236195415,Non-MSI-H
PCOTH,0.0006417904118804574,2.5977882552785254,2.044270900322829,Non-MSI-H
SLC16A6,0.0006402742164961989,3.580344755416755,3.769203581595621,MSI-H
LINC02532,0.0006362569255752664,2.657184338884188,1.5798346855507408,Non-MSI-H
CLCA1,0.0006354601046072681,6.53577443673548,6.323301644579707,Non-MSI-H
DCBLD2,0.0006350231701633842,6.660669972451488,6.762881002233508,MSI-H
GAST,0.0006347750127477451,0.8870541638167245,0.8785665824281071,Non-MSI-H
SFTA1P,0.000634758612199676,1.2595703726511673,1.284152685989112,MSI-H
LINC01411,0.0006336724921331002,2.9487193520958863,1.5116703302570202,Non-MSI-H
FCRL6,0.0006312262470462077,2.2271469660442467,3.0298241454212924,MSI-H
ARHGAP4,0.0006306816086866964,7.2100800332922,7.093369623448108,Non-MSI-H
HOXA11-AS,0.0006296629782573337,6.284650082723595,5.531519764685341,Non-MSI-H
LINC01836,0.0006293975957312993,2.9634219000983757,2.1499105812589288,Non-MSI-H
CALCB,0.000628871560314438,1.4695200646771596,1.0110145785093685,Non-MSI-H
MACROD2,0.0006275260574277305,4.453980006305548,4.059798381292048,Non-MSI-H
ANKK1,0.0006259626062249254,2.325913701205855,1.7501793332619335,Non-MSI-H
SIX2,0.0006246242716428497,2.9328026162618195,2.2051251829618606,Non-MSI-H
FAM72D,0.0006209336606895591,3.197264943251034,3.1149347295741334,Non-MSI-H
ALDH3A1,0.0006204959877586692,5.421660057190826,5.3417409559597235,Non-MSI-H
ALPI,0.0006185078155334803,3.531123368465327,3.6542680385722166,MSI-H
CEP126,0.0006180239512718925,4.877315794238491,4.412554007603801,Non-MSI-H
CA3,0.0006171008517533647,3.5406902558618945,3.1432261231285903,Non-MSI-H
SAMD11,0.0006159295045415229,4.551333589202897,3.9082409135969964,Non-MSI-H
NR0B2,0.000614208642069146,4.516203485807095,3.6842895786700813,Non-MSI-H
RGS6,0.0006129772864052784,2.525907482213296,2.689385898779009,MSI-H
NOTUM,0.0006114719457743225,6.426631799065075,4.296906993468816,Non-MSI-H
SOX1,0.0006070413307741422,2.5677217438578874,1.2281702656194322,Non-MSI-H
SYPL2,0.0006024186951239199,2.634042666918965,2.329513466199419,Non-MSI-H
ITGAM,0.0006019791824653628,5.218120104947886,5.823042192941962,MSI-H
ANKRD36B,0.000600988877249811,3.7826388318083146,3.9341740353256878,MSI-H
MMP16,0.0006009560574248504,3.7401482853457395,3.6313061606781285,Non-MSI-H
ZNF229,0.0006003223730045583,2.4252891575366,2.252036836390505,Non-MSI-H
HSPA2,0.0005989898852389833,6.363711700566469,5.983693309152701,Non-MSI-H
ADORA2A-AS1,0.0005958733065009777,1.8643639375872736,1.5279245716544465,Non-MSI-H
PTPN13,0.0005956837612934118,6.017432506960904,6.287445595671087,MSI-H
FAM177B,0.0005948325276056369,3.0023798309167136,4.135686605804287,MSI-H
CD86,0.0005931276588919839,5.00738121956855,5.685333764581451,MSI-H
HDX,0.0005896318453254998,3.8534906660773056,3.0404719139122056,Non-MSI-H
GNAS-AS1,0.0005895644940679092,1.399786619750572,0.9255442759880179,Non-MSI-H
PNLIPRP2,0.000589185187850901,3.7859437220031014,2.228451815206827,Non-MSI-H
AFF3,0.0005866433760679915,3.372932600447856,2.974022586972966,Non-MSI-H
LINC00667,0.0005851794643399697,6.641088184718391,5.529761898770296,Non-MSI-H
LINC01619,0.0005840170978969279,2.0066957845880893,2.386696205782096,MSI-H
SLC16A11,0.0005836494767999333,3.4237670557615147,2.8039071377339977,Non-MSI-H
C1QTNF7,0.0005836076977265828,3.228656821190017,2.582409375622379,Non-MSI-H
KRT16,0.0005832787628329385,2.8379473048044352,3.712549306138358,MSI-H
RPSAP7,0.0005822670567855947,2.2232306393405135,2.138669622233505,Non-MSI-H
ATP1A3,0.0005815470830756367,4.195535408352429,4.710369668648261,MSI-H
TUBAL3,0.0005813087653067888,5.013993336059484,4.770744033357681,Non-MSI-H
FXYD6,0.0005808664511220084,5.551863169817087,5.107825199315826,Non-MSI-H
GATA4,0.0005805727435342756,1.5170531772646954,2.7459912061005602,MSI-H
ARHGEF35,0.0005801704454462374,5.313247615048468,4.969105941580743,Non-MSI-H
LOC101929719,0.0005792790596440134,3.1934484786160686,2.7510643961506234,Non-MSI-H
SLC4A4,0.0005790173380951721,4.78481356255548,6.00820812963397,MSI-H
ICOSLG,0.000578444758047553,3.4124456093997284,3.3326408305552326,Non-MSI-H
OTOGL,0.0005766858493350552,2.0687622706049926,1.8490283554008524,Non-MSI-H
RPS19P2,0.000576470588235294,1.3232942869328017,1.3085689218890295,Non-MSI-H
HLA-DQB1-AS1,0.0005730205054416911,2.2526074778508374,2.8006501137934388,MSI-H
ANKLE1,0.0005721779015531509,2.985155325035814,2.5080287555439855,Non-MSI-H
PAH,0.0005721115920006245,3.8935669999122644,1.603473818341261,Non-MSI-H
ADGRL2,0.0005702572237268664,5.6416499456813325,5.524417988646666,Non-MSI-H
WT1,0.0005701197991993642,3.3891478296207125,2.5474469491266842,Non-MSI-H
ID1,0.0005622882473577564,8.379926608567482,7.228048339209192,Non-MSI-H
SLC7A11-AS1,0.0005595967177423436,1.712759810453501,2.2256450503034664,MSI-H
LINC02159,0.0005592234589157166,1.9198328122207635,1.3158948890649735,Non-MSI-H
EYA1,0.0005540987794916557,2.9885250137821346,2.2384443851315936,Non-MSI-H
IGFL2-AS1,0.000552669958805619,2.2399181001691693,1.9215166121725127,Non-MSI-H
HSPA1A,0.0005524706224712358,6.81460163582553,6.2661112559411025,Non-MSI-H
TMED7-TICAM2,0.0005513927898791218,2.1540056069746574,2.297381054197832,MSI-H
ZNF853,0.0005507329603752157,5.025489951114069,3.98778440767105,Non-MSI-H
SIGLEC10,0.0005485185610702617,5.022507109204437,5.436049661826582,MSI-H
SPP1,0.0005458556710901411,7.334518214311284,8.449332191366512,MSI-H
LMNTD2-AS1,0.0005450069329184594,3.7590610185644837,3.7262674623989613,Non-MSI-H
LOC105376805,0.0005442743689114446,4.134700645136634,3.301511471962811,Non-MSI-H
CD164L2,0.000544036142571787,2.1420906912692486,2.9861808861741737,MSI-H
RAB3C,0.0005435511538108583,2.515320916128593,2.3101944169368616,Non-MSI-H
MIR99AHG,0.0005388498006074306,2.3308843957407666,1.7726632058024083,Non-MSI-H
GJA5,0.0005384695213663307,5.0946044280702045,5.17183347138711,MSI-H
PXDNL,0.000538373688752501,2.325866373124954,2.2689879825810606,Non-MSI-H
CCDC80,0.0005380200860832137,6.766049328576198,6.882601215042252,MSI-H
CCL26,0.0005353241122410715,2.817828255554833,3.463152752131543,MSI-H
RPL10P6,0.0005329667023346364,3.9748501421373814,3.6514604346947324,Non-MSI-H
NEFL,0.0005297867436348187,2.1669741994571305,1.984843990660911,Non-MSI-H
SHC2,0.0005275312421363572,5.805902047089769,5.687011564033311,Non-MSI-H
FOXO3B,0.0005250683380607102,2.9747055974096144,3.001706117820666,MSI-H
CADPS,0.0005244156921622679,6.389591473776764,4.867231050961633,Non-MSI-H
FAM86B1,0.0005226884798737084,3.7455829720589002,4.099390478940316,MSI-H
XCL2,0.000520529302919327,1.5451511774400581,2.2453615414800705,MSI-H
VSTM2A,0.0005199807620923977,1.294031613403839,0.7475959229936581,Non-MSI-H
MYCN,0.0005186547308720805,4.16470882899363,4.128658482852951,Non-MSI-H
CHD5,0.000518410032784598,2.7092432934994912,2.7635823808197584,MSI-H
SERPINE2,0.0005173536094269319,8.056703356842208,7.118437823436077,Non-MSI-H
ABCC6P1,0.0005157121069980726,4.038630834519694,3.264477355883056,Non-MSI-H
KLHL14,0.0005133031029887119,1.9138654326558828,1.9466455056283059,MSI-H
IGHV4-61,0.0005132728246265838,3.4852131462490767,3.4360109055566386,Non-MSI-H
AVPR2,0.0005131805242865941,2.6926759357299903,2.4061078397948803,Non-MSI-H
FAM131B,0.0005078096147180981,5.12392775907565,4.523539922692543,Non-MSI-H
SPOCD1,0.0005050727672110434,4.3189676322632025,4.536181165053136,MSI-H
SLITRK2,0.000504135987700288,0.9177499215117125,1.3603647564157093,MSI-H
IL37,0.0005005407418712136,1.9781884773736904,2.1504997428054353,MSI-H
SLC6A8,0.0004977446877109386,7.979196648506614,8.020622857882707,MSI-H
CALCA,0.00049773266509895,2.654360886321782,1.066777349347132,Non-MSI-H
TSSK5P,0.000496057343591536,3.2240518674954854,3.1782831012276906,Non-MSI-H
GCG,0.000495356037151703,1.9360074819674757,1.2176711618396767,Non-MSI-H
NCR3LG1,0.0004945302426317103,6.248705678941117,5.952546048023124,Non-MSI-H
WFDC10A,0.0004940947951745469,1.3798988365444906,0.39827647372787,Non-MSI-H
TTC23L-AS1,0.0004939908261412761,3.3136526166956317,2.305911542944877,Non-MSI-H
NPEPPSP1,0.000492780618755753,2.334932119064694,2.093911213701124,Non-MSI-H
LOC729654,0.0004912441309223544,3.285614235556811,2.4115247789033867,Non-MSI-H
SLC51B,0.0004905263992389408,4.789979806298434,3.3543416765007192,Non-MSI-H
DPP10-AS1,0.0004904050578594377,1.6954148546159866,0.6893347714991617,Non-MSI-H
ALDH8A1,0.0004902156870588549,2.3751468091437973,2.612019330616193,MSI-H
BLK,0.0004902156870588549,2.6772553818219356,2.560653988834016,Non-MSI-H
PLIN4,0.0004883332987766898,4.020952554252441,3.6115980706592667,Non-MSI-H
ASB12,0.0004878481590530519,2.521838542719555,1.7128562426436313,Non-MSI-H
GP2,0.00048641515256899495,2.2332652060961626,4.123062338234162,MSI-H
ADAMTSL3,0.00048637456399994443,3.876091254357412,3.202049231661389,Non-MSI-H
IFIT3,0.00048621930181228846,6.399359127872329,6.972404742716201,MSI-H
HGD,0.0004861161215844316,5.501931905777859,5.259705505207627,Non-MSI-H
APLP1,0.0004857142040156662,3.572542480256678,4.130835325797197,MSI-H
SORBS2,0.00048466969234740084,6.542170206416512,6.353914733657956,Non-MSI-H
SFTPA2,0.00048315782191640436,3.301134193369154,3.58304236814778,MSI-H
SALL4,0.000481540082029658,4.762278681677091,3.4919247370871362,Non-MSI-H
SLC4A8,0.00048122712539843364,4.842279686077893,4.3146775032652,Non-MSI-H
