gene,importance,0,1,2,highest_in,lowest_in
CYP26A1,0.0,1.7975137545619955,1.4599168699108511,2.2471023936871326,2,1
PTPRG-AS1,0.0,2.085955892925544,1.5642454682963147,2.009652412202652,0,1
IGKV2D-24,0.0,1.7577051475595937,1.7081344534876115,1.7912329891431036,2,1
THSD7B,0.0,1.5123606772953022,1.1805455125209368,1.7851883917618303,2,1
LINC01730,0.0,2.277963609697164,2.130177273922083,2.3958673893356788,2,1
LOC105375304,0.0,1.9903903253632664,1.8246556077941245,2.1714514134596308,2,1
FAM106A,0.0,1.500952260663442,1.757203856313179,1.7688318996554766,2,0
MIR4292,0.0,2.5205961529969896,2.15236528274817,2.66494506280186,2,1
FGL1,0.0,0.7245091172185494,1.756014800364986,1.0472271810843392,1,0
TNFSF18,0.0,2.289524354510225,1.8359155281916895,2.2543176031072063,0,1
HAR1B,0.0,1.8159626814874146,2.80676041248868,1.9302582110156128,1,0
ELFN1-AS1,0.0,5.340858174016288,5.217421608973762,5.407405337896194,2,1
FABP4,0.0,2.9068093891790348,3.106292721031087,3.2762972515111692,2,0
FAM149A,0.0,4.948453224407001,5.510743756594256,4.962650944519747,1,0
CCDC144A,0.0,1.2190856663217469,1.3432979950585626,1.26915709389039,1,0
IGF2-AS,0.0,1.4163113199677408,0.8512008085054793,1.4038287522740043,0,1
KIF6,0.0,2.2096080145394397,1.2704766889377845,2.289491396116657,2,1
PCP4L1,0.0,1.9555011698099538,1.4336544691008475,2.0964058349338006,2,1
RNASE7,0.0,1.920587400802518,1.8270493367946896,2.01207638184177,2,1
MTUS2,0.0,2.069254549381812,2.7078494089280865,2.1280741263647496,1,0
NBPF4,0.0,1.9273561443550515,1.274769613583284,1.8642990646063402,0,1
HOXC8,0.0,1.3886691045363695,2.7599507843438507,1.7868286981085324,1,0
RGR,0.0,1.3890509669622313,0.7686994104171964,1.3710596320016346,0,1
PTP4A3,0.0,7.639168914041563,6.734793637598026,7.535987118929629,0,1
PCSK9,0.0,7.356568232192485,7.920266267803886,7.232194707204497,1,2
GNE,0.0,7.518471549335266,7.779614864541756,7.488430141429907,1,2
ARSL,0.0,7.646443755160961,6.738108551106623,7.564065685639134,0,1
CARTPT,0.0,1.4532842476060384,0.8752445002426653,1.45686867695415,2,1
PAX4,0.0,0.9681761904615098,1.254307771692934,1.1344545403535573,1,0
KCNT2,0.0,2.128083730464707,1.9103962465014659,2.275086100781538,2,1
PXDN,0.0,7.581775605943626,7.700338883236471,7.516033274431197,1,2
LCP1,0.0,7.3911859764524275,7.955176029936279,7.442474370393733,1,0
ITLN1,0.0,5.712224527605094,5.804935513726067,5.576128494611048,1,2
TEKT5,0.0,2.3881475966853123,1.2336742106841607,2.1649544354453227,0,1
NAP1L2,0.0,2.168016558204907,1.9796095949136305,2.1783229467582323,2,1
LINC02449,0.0,2.2495976728619422,2.329210324765705,2.2842425213978106,1,0
HNRNPA1P49,0.0,2.1370179224737376,2.1618444683656945,2.314683377379519,2,0
IGHV1-12,0.0,1.7028558711672512,1.7409706857399325,1.583245400210418,1,2
KLHL13,0.0,4.476848284398927,4.636936873216748,4.119199450441306,1,2
SRMS,0.0,5.062968541077173,4.965847940782367,5.18122111685382,2,1
DIO3,0.0,4.653405724408898,3.5892452581985252,4.580211309344229,0,1
SELL,0.0,4.753176920791326,5.36179469985324,4.892367644860928,1,0
IGHV3-73,0.0,4.045043203221102,4.313851949243431,4.2277830651596116,1,0
FPR1,0.0,4.6596255256915144,5.55247568385369,4.590990277476291,1,2
GOLGA8N,0.0,2.2338301537735177,2.2141847573122666,2.487589247697311,2,1
POPDC3,0.0,1.9167001968375412,2.2612159895432127,2.0552526782020357,1,0
MACROD2,0.0,4.438784863987641,4.123829070914424,4.3455708049491575,0,1
EGR2,0.0,5.006138589900567,5.08925382814941,5.0832310507001415,1,0
AZGP1P1,0.0,2.190515678581056,1.2868474785983033,2.3121962644963023,2,1
IGKV2-28,0.0,1.2849594636413613,1.5230931995677033,1.2221822415120018,1,2
LINC01996,0.0,2.113256979679337,1.036143214759058,1.929653991186886,0,1
MIR200A,0.0,2.2873686687205104,1.4599575739988326,2.5186254849584038,2,1
CLNK,0.0,2.1253870066472307,2.746355921971827,2.3202976469094967,1,0
S100A12,0.0,1.6332298491185153,2.394261401274249,1.6868775281392347,1,0
FXYD2,0.0,1.880591792046262,1.902273093362753,1.9339066107168141,2,0
NLRP11,0.0,2.1120319332461497,1.8497326579516797,2.1352390438378923,2,1
VIT,0.0,2.001945136572885,2.687659850331696,2.157807796601741,1,0
MYO3A,0.0,1.5444658644173,1.457052766484495,1.6007239988552993,2,1
APELA,0.0,2.3443869176583085,2.0254193731725905,2.322601783215836,0,1
IFNG,0.0,1.7650183941173452,2.9781640676945913,1.778689035264601,1,0
MX1,0.0,7.330523668092539,7.778537369969701,7.2804806996092415,1,2
RHOBTB3,0.0,7.6415214753277425,7.357553272695392,7.716284285699101,2,1
GJA5,0.0,5.103549386380911,5.335426307143639,5.185224884477215,1,0
RRAGD,0.0,4.9817223126229235,4.931478204567579,5.023192811666899,2,1
MMP17,0.0,4.301716992248232,4.155208503511,4.055229967883812,0,2
IGHV4-28,0.0,3.655231387164992,3.7920637380150723,3.5022231279592066,1,2
SERPINA6,0.0,3.659945215350321,2.0187381616106173,3.2317730993651956,0,1
CD22,0.0,3.8325007430839286,4.01601302210659,3.9608762763222525,1,0
CD180,0.0,4.302628572428658,4.612721603716221,4.2945596719394095,1,2
ST6GALNAC5,0.0,4.1092143151540474,4.477794197244318,4.177511440184447,1,0
RIMBP2,0.0,3.7886764210421053,3.7326106276477717,3.7622695676896396,0,1
MALRD1,0.0,2.9403254200621642,3.364064876009533,2.928833456791904,1,2
LINC01124,0.0,4.277761212736758,4.121178843401945,4.390037263690168,2,1
PDGFC,0.0,5.825212830355158,5.726501841845626,5.749085825284105,0,1
AKT3,0.0,5.788996154732628,5.76602763728504,5.7649204253993585,0,2
ITGAL,0.0,5.642989710974507,6.149881141409739,5.741021810489701,1,0
FZD10-AS1,0.0,4.063553764656879,3.4220984831791084,3.824184369806482,0,1
IGHV2-70,0.0,3.1093528367962753,3.9507968565041356,3.0319032016913314,1,2
DCC,0.0,2.0929014868222704,1.7707527477119707,1.9492535114357086,0,1
DNAH12,0.0,2.1413927735974005,2.1643073665618844,2.237198281011566,2,0
IGHV3-71,0.0,1.790685028577615,1.8459210100153387,1.7408364925336075,1,2
RPSAP7,0.0,2.1391779824629054,2.1886005670892614,2.3183600273827496,2,0
KRTAP5-5,0.0,2.1411623147595527,1.3223459376069104,2.162358177726902,2,1
PABPC5,0.0,2.3182989559383795,2.237585202004097,2.310015059659601,0,1
FAM183A,0.0,1.933590897673802,1.5521281017800128,2.244310209870405,2,1
GPS2P1,0.0,2.1494276942316013,2.4632528276710786,2.132470030003695,1,2
CHRNB4,0.0,2.2842441920393854,2.399234100597028,2.243211713344444,1,2
PCDHA10,0.0,1.959143757530119,2.142607034144044,2.0655491635558554,1,0
TMEM52B,0.0,2.079374489937017,2.4206025388962336,2.182943727006665,1,0
FAM221B,0.0,2.355202435183446,1.7140833237472435,2.362809316747832,2,1
NDST3,0.0,2.2926849168525294,1.7957566296469731,2.1786405156531257,0,1
ELAVL4,0.0,2.017930803555046,2.2564208769729555,2.2279401752723738,1,0
LOC101927708,0.0,2.471316550443458,1.9438796365614117,2.4701643586540607,0,1
TCEAL3,0.0,5.201976898704838,5.276853422998457,5.3290409886820225,2,0
JAKMIP3,0.0,2.2008203241956243,2.820885472945984,2.4101237102091413,1,0
EEF1DP5,0.0,1.0686718294205657,0.8331369403268846,0.9526711353565576,0,1
PLOD2,0.0,7.657123010073178,7.396733212688306,7.719855163688196,2,1
IGKV3-11,0.0,6.644673437425408,6.976480726990353,6.657884363740826,1,0
SMOC2,0.0,7.364713051484732,6.502870117566954,7.412411899114284,2,1
SPARCL1,0.0,7.454367789359501,7.452426972068601,7.598810478266671,2,1
CCN1,0.0,7.510784186442688,7.615084591562257,7.620604730027676,2,0
ERN2,0.0,7.613734917394029,8.042490243941181,7.750485890384166,1,0
MSLN,0.0,6.995127880486435,6.991692632725782,6.9179527141663275,0,2
ITGA5,0.0,7.618467075704603,7.9586771786500226,7.570545272518032,1,2
CPEB1,0.0,2.1886545299458993,2.0623606052382724,2.239752201166888,2,1
LINC01152,0.0,1.968104773034404,1.5480120562090514,2.2818903710903156,2,1
HSD52,0.0,1.5879850260815296,0.6969385207004156,1.4395535872805656,0,1
LINC01237,0.0,2.3252322515821287,1.9911736229609163,2.4470716574860667,2,1
ARHGAP6,0.0,4.9495226855669445,4.717906324319837,4.807485488341108,0,1
EDN3,0.0,4.847277312437352,4.807960000694189,4.875145780401042,2,1
MYO1H,0.0,2.171675231351421,1.7170728446908623,2.2599517913792475,2,1
C1QB,0.0,7.51989998952737,8.176886508064047,7.538208833217073,1,0
CXCL1,0.0,7.499695379453772,7.839940959259335,7.395144384855966,1,2
MIAT,0.0,4.687119690507533,5.202756538691791,4.902264247808293,1,0
SCG5,0.0,4.924948868793967,5.248495719507388,5.001536304571394,1,0
FRMD3,0.0,4.9921681314205015,5.463691128826128,5.136715709126631,1,0
ABI3BP,0.0,4.890425036455271,4.964872262322154,5.039916013721474,2,0
KLK7,0.0,3.6804117688176445,3.749055974369864,3.3800360165512306,1,2
LGALS2,0.0,4.711450401255827,4.952365725612554,4.6140293025006445,1,2
LINC00649,0.0,4.90495715359683,4.850025842639683,5.010931403741371,2,1
TAS2R38,0.0,2.2438849846833433,1.8205483097842532,2.3258928356122284,2,1
TEX41,0.0,1.6553831696496846,1.6964359447439796,1.6386895336724072,1,2
PLCXD3,0.0,1.2200609359817705,2.1559203241657414,1.6049482436747144,1,0
ANKRD18B,0.0,1.4852981915388972,1.2286117715015705,1.6575900052080936,2,1
ECRG4,0.0,1.8885985850740807,1.4473881160121664,2.0148360165819614,2,1
PRSS41,0.0,1.7874707205928662,1.1089289859533704,2.0321189087977833,2,1
LOC442497,0.0,2.1115905969164794,1.388190179924904,2.2464419252926517,2,1
KIAA2012,0.0,2.2757615145237433,1.4624099172457992,2.4211794419712964,2,1
IL17REL,0.0,1.661561948820852,2.6641161433543177,1.854704625558519,1,0
NRAP,0.0,1.7638820776956325,2.24790046629361,1.899496442063334,1,0
RAD51AP2,0.0,2.1772815004838724,2.3099561523771692,2.436701597827384,2,0
IGHJ1,0.0,1.6265619092690498,1.4594124977129512,1.5272051365308108,0,1
JPH4,0.0,2.155811149408262,2.2053675012595493,2.323435393344725,2,0
RIC3,0.0,1.9248677103277727,1.8022088524586601,1.9678536452984585,2,1
GJB6,0.0,1.4514049462066398,1.625635945946683,1.7328452102846659,2,0
PCDHGA4,0.0,2.130612828436718,2.4635160495436845,2.135103077384265,1,0
NOL4,0.0,1.4139329971504253,1.5427024453020581,1.8515417078939225,2,0
CELF2-AS1,0.0,1.7711589775930234,1.7193734337053248,1.7739859325593579,2,1
LINC00870,0.0,2.3610347214079446,1.9295181559362564,2.536814590544065,2,1
RFX3-AS1,0.0,2.1010267627790404,2.1589628026832957,2.307101033599328,2,0
TMC2,0.0,2.1347896497066996,1.3030785286471511,2.2684648277116475,2,1
ANKK1,0.0,2.2925829702473193,1.8297611640333071,2.3695670124102897,2,1
KRT4,0.0,1.1827612160468863,1.5569002724641212,1.5639853010921394,2,0
ANXA8,0.0,0.7281537207340917,1.2478650223572043,0.8375305117027803,1,0
NPHS1,0.0,1.8252016988332993,2.0201091447269897,2.0856813487673436,2,0
PCDHGB3,0.0,2.030510249412033,2.4728235960326397,2.1293670769955475,1,0
SIX3,0.0,1.2167786647939878,1.1652094741711512,1.3971900487638673,2,1
SLC13A5,0.0,1.6911545383833055,1.8030990538625098,1.7534979420470291,1,0
GPNMB,0.0,7.35114217572703,7.866860678960646,7.3733313402542695,1,0
MUC17,0.0,6.007302974941036,6.4208738992297745,6.238926505334647,1,0
SLC38A5,0.0,7.559488604044462,7.4414449034519246,7.6156383864739166,2,1
BST2,0.0,7.247985500571688,8.118414457514165,7.299781512004633,1,0
S100A4,0.0,7.646428151883556,7.6180026149944355,7.660415132608211,2,1
NWD2,0.0,1.892120798619037,1.8697330387104032,2.052946614988521,2,1
SBSN,0.0,1.5855595466774959,1.8420157316225718,1.3421729462434155,1,2
LINC02588,0.0,1.5861394970767744,0.899090909862299,1.6870849241047903,2,1
AFP,0.0,1.631804796396607,0.9761365497342945,1.679200438454948,2,1
LOC100653233,0.0,0.9929333503376181,1.1419753262411967,1.0725911450272576,1,0
BTNL9,0.0,5.227698294351436,5.7193698649133005,5.434982115309155,1,0
ZNF680,0.0,5.562697452290431,5.3181575689872815,5.691656952062008,2,1
PRSS33,0.0,4.389663084730939,2.9929797243927614,4.204584492723272,0,1
EFNA2,0.0,5.539614772855731,5.5305032190853085,5.418398484260157,0,2
PER3,0.0,5.424206356727764,5.664156889561873,5.544430551413259,1,0
IGF2BP1,0.0,3.130556422972248,1.852079479910099,3.668443684880695,2,1
PPP4R4,0.0,1.8394483029374238,2.3171505079762773,1.8161067206173906,1,2
PCDHB6,0.0,2.0337755329137543,1.7464505891070754,1.9851636060222773,0,1
EMX2,0.0,0.9993002396640042,0.8267386547177326,1.3531054776548561,2,1
ADRA1D,0.0,2.2487672892257695,1.7345199850191104,2.1097657534622556,0,1
LRFN5,0.0,2.106828932056044,1.9545395629130193,2.0198420837806115,0,1
LOC107984360,0.0,2.2415802313880153,1.9489691019950255,2.3709811223058685,2,1
IGHV3-41,0.0,1.7364698944199162,1.891293129467179,1.8219312933155765,1,0
MEGF10,0.0,1.9970961872176383,2.4385065894019333,2.0636504609080464,1,0
GDF6,0.0,1.8860176374747863,2.1044899653176308,1.9293151245923619,1,0
LOC101926913,0.0,2.227430319628877,2.1085920395776196,2.4505054179943278,2,1
PIRT,0.0,1.7926135813488127,1.6019985128213852,1.9171062853976875,2,1
IGKV1-33,0.0,1.2847925565187643,1.4646506083800321,1.1890259182230667,1,2
USP32P1,0.0,1.5628239180100396,1.6004644587130503,1.4971623085230528,1,2
TCTEX1D1,0.0,2.186729417720397,2.406039170285529,2.3665344162419606,1,0
C5orf58,0.0,1.5142815009358157,1.7719278813552597,1.6759230801247402,1,0
FYB2,0.0,1.513980718286925,1.9288604434997259,1.4975748998027865,1,2
KISS1R,0.0,1.6531227630954382,2.1287435539093833,1.8497121714349882,1,0
SEZ6,0.0,1.3005276752268782,1.3416167276352895,1.3802279987541872,2,0
ART5,0.0,2.0900182666790457,1.9907705634993769,2.0305766760714947,0,1
SCN2B,0.0,1.985812190237884,1.3851381130324256,1.9936913019717064,2,1
ERVW-1,0.0,1.5050461266809734,1.3412621078506928,1.416944827482988,0,1
ORM2,0.0,1.9132343720336626,1.442236786365598,1.7954765113452378,0,1
GLYATL2,0.0,1.773253765277214,0.9464061387668826,1.7017419209493025,0,1
CNTNAP1,0.0,5.454341883453685,5.44853900933384,5.498361496808026,2,1
SPAG16,0.0,5.539876680427927,4.614411071638442,5.289522188950857,0,1
FAM182A,0.0,0.9030788465707899,1.131736404443469,1.1108503799390652,1,0
VAV3,0.0,7.922086635762475,6.246055135558387,7.738951811541531,0,1
ANKRD45,0.0,1.4380570339636776,2.4899003029676123,1.7050140534320157,1,0
ZNF876P,0.0,2.1098794870193336,2.3232895297409013,2.3176025323946203,1,0
GFI1B,0.0,1.9012954331250216,1.8015621768518209,1.8586635371012856,0,1
PLA2G2C,0.0,2.114531353055496,2.325304141077566,2.071051334181099,1,2
LINC02159,0.0,1.9118032707841333,1.3998986720350213,1.5631773316874142,0,1
DUXAP10,0.0,1.5960489345217665,1.2038703912156559,2.1452162587468404,2,1
SRSF12,0.0,1.917171039989133,1.7918008995818728,2.096138137408305,2,1
IGKV2-24,0.0,4.1117967421589405,4.32998052295785,4.118174543987309,1,0
LILRB2,0.0,4.987067901057269,5.6588355950813085,4.932957332906616,1,2
LINC01224,0.0,5.270796616516661,4.672300704500621,5.388866303542233,2,1
MITF,0.0,5.044942026507431,5.356838286695783,5.055107113334485,1,0
MYPN,0.0,2.1185213498471906,1.6659423726315359,1.9638662590780007,0,1
ODF3L2,0.0,2.2575975730164624,2.101755519581632,2.1742094681096957,0,1
AGAP12P,0.0,1.8869600475207142,1.9119393936520293,1.982665831657145,2,0
RHD,0.0,2.1160310355993577,2.174668755056121,2.3094694755667105,2,0
PTGES3L-AARSD1,0.0,2.2467927515045387,1.8409951839000513,2.281281781507387,2,1
LINC01215,0.0,1.9539046729375518,2.2090054554188465,2.1534788820538338,1,0
AMER3,0.0,1.240157083298581,0.6692086807914913,1.268563082953982,2,1
IGHV3-38,0.0,1.7439006053927473,1.7463485950117748,1.8501135475809372,2,0
MYL3,0.0,1.6218934067019442,1.0451618592741918,1.8508268655473878,2,1
CBS,0.0,1.8068456813100842,1.5994673138822322,1.7747784676032945,0,1
SLC25A24P1,0.0,1.2514150177614396,0.6378322680710612,1.251158971478001,0,1
KRT83,0.0,1.8176571544940519,0.8781202267394468,1.77460604009458,0,1
DUXAP9,0.0,1.659877675998253,1.3776528104810937,2.033717456409294,2,1
PCYT1B,0.0,1.938533544680153,1.640735684866783,2.034524427600949,2,1
PTPRVP,0.0,2.0881732913209747,1.9206480048678969,2.322249362464103,2,1
MUC4,0.0,7.142772555835312,7.618084602181175,7.101658882156009,1,2
LAMA3,0.0,7.72611887821569,7.969040754805479,7.64985988101708,1,2
RPS4Y1,0.0,5.466931657708131,4.79372697175075,4.976029758676331,0,1
EMILIN1,0.0,7.845279945252061,7.745692481898218,7.7297964536435755,0,2
COL15A1,0.0,7.683469307230329,7.937001106457477,7.607128739129586,1,2
PTH2R,0.0,0.8089063698978707,1.2730358845254792,1.3050835507174192,2,0
C3P1,0.0,1.338870693121435,0.7854355817147943,1.173351040685093,0,1
TNFRSF19,0.0,4.672427582339861,3.8715626893220274,4.672583829904445,2,1
NFATC1,0.0,5.074123369307623,5.801927686480394,5.120115823084646,1,0
LRRC6,0.0,5.281847862518841,4.647661836221883,5.378642688699306,2,1
STAG3L5P,0.0,5.2196945733429425,4.824516701896223,5.431502988502522,2,1
WNT4,0.0,5.180458356398652,5.145877483542741,5.1402955206098335,0,2
UGT2B7,0.0,4.186822520028847,3.962080146969734,4.291835846578155,2,1
AQP5,0.0,2.411585726558402,3.401543302396529,2.579297670170603,1,0
UBASH3B,0.0,5.005486447344423,5.814047253338774,5.002877256410061,1,2
SIGLEC5,0.0,2.000176640121343,2.581831708899956,1.9977115295203793,1,2
LINC01140,0.0,2.1137907526706434,2.3315462441300436,2.2165662704345905,1,0
PALM2AKAP2,0.0,2.1183841317224004,1.9223519806207385,2.141471896761143,2,1
NCR3,0.0,2.1593351856623646,2.481425354163849,2.244772470079139,1,0
SPAG17,0.0,1.7889828720071363,1.2353710994020064,1.8401714333323065,2,1
CLEC2L,0.0,1.6691386654095937,1.395762027120065,1.5402306157516632,0,1
VSTM4,0.0,5.499777464923731,5.337647635815587,5.466865630779684,0,1
VWFP1,0.0,1.9891885105468874,2.1072425039519986,2.0765688832523965,1,0
TNS1,0.0,7.647338736693579,7.550275786282265,7.649850127237592,2,1
GCNT3,0.0,7.409515035950528,8.193737747407456,7.506976546671533,1,0
PLTP,0.0,7.997309325574012,7.257889208510825,7.960364619300142,0,1
LINC01781,0.0,0.970474069856014,0.999014382847493,1.0213914283909913,2,0
SERPING1,0.0,7.858699145185779,8.147879694027504,7.8162221678644865,1,2
LINC01619,0.0,1.9642864092301673,2.443922494890585,2.154796383887234,1,0
TRBV5-1,0.0,2.1389006565523454,2.411728632485093,2.171324366816577,1,0
LOC101928994,0.0,2.0620754205150975,1.804163711576954,1.9163123164395592,0,1
PSD2,0.0,1.94634312455105,2.3250972328072064,2.26781295130815,1,0
SLC26A7,0.0,1.9465469846024381,1.5742055313146512,2.3140748556751025,2,1
CYP4B1,0.0,2.061652620748131,1.6952021484135402,1.9566014358582162,0,1
CDH7,0.0,1.3731974120647368,1.4035209667891682,1.4453447280704603,2,0
SLC7A10,0.0,1.4301340963794478,0.7745890500744285,1.3468815159054413,0,1
NUDT10,0.0,1.9855727563332,1.9496332408979635,2.073246789666325,2,1
LOC150051,0.0,1.6881865056323075,1.9376322542460853,1.2025117353782069,1,2
CD1B,0.0,1.9098028636034685,2.1790377685584756,1.8915590976757872,1,2
FSIP2-AS2,0.0,1.9684403119233216,1.5006560572578855,1.961352800968042,0,1
SLC2A14,0.0,1.8381341698074787,1.3586579550622655,1.9109789500204397,2,1
KCNQ5,0.0,1.6448135852889174,1.8057527378147193,1.8083879750650567,2,0
KLRC2,0.0,1.7677313661963792,2.3282883678097743,1.888694435531251,1,0
INHA,0.0,1.4361499221001932,1.9021311239089091,1.38073075100122,1,2
LOC157273,0.0,1.464332275422842,2.6666414480229705,1.7080346572439395,1,0
AMPD1,0.0,1.9143696968425485,1.73598122688278,1.8534289990744581,0,1
SLC6A15,0.0,1.1443654878944884,0.910294377519925,1.210327573460281,2,1
RPS15AP17,0.0,2.0092108520141023,1.7100030036441103,2.095597346599939,2,1
LOC105371414,0.0,2.0403389075924316,1.9688182825218221,2.043112914748833,2,1
ARNT2,0.0,4.868002281387885,5.611732361088259,4.882410442260948,1,0
KRT8P36,0.0,3.6424894496194873,3.7474486253411694,3.9335096656817647,2,0
ZNF548,0.0,5.319946946305075,5.331513857952573,5.288165420927239,1,2
ACKR1,0.0,4.68947744553209,4.472845850233479,4.6005023164967165,0,1
PCBP3,0.0,4.3779921818803995,4.070942499194763,4.439260879937368,2,1
AOX1,0.0,4.1425711083237875,3.9933221333445204,4.1017931396796525,0,1
MAP9,0.0,4.099055107766625,3.945794693425167,4.155105556801796,2,1
CCDC150,0.0,4.429988050253922,4.495237779286166,4.6540588463244275,2,0
PAX5,0.0,3.3696378029679024,3.835740705542807,3.6385709610551094,1,0
CD27,0.0,4.276232836060707,4.540326370794239,4.401585553333884,1,0
ANKRD29,0.0,4.383568296220629,3.9303593651191306,4.401875902153322,2,1
N4BP2L2-IT2,0.0,4.152772544833995,3.7424911114404424,4.476406945313927,2,1
CHROMR,0.0,4.366766781648817,4.219347694132598,4.4796370894529645,2,1
MS4A1,0.0,3.144904677869599,3.556175050950098,3.381892523461654,1,0
ZNF594,0.0,4.510198969791356,4.228161103315394,4.624304811699395,2,1
ACSS3,0.0,3.9817769043639175,3.5426510625043957,4.022270858851231,2,1
LYVE1,0.0,3.948463093831237,4.210772232349801,4.057886702912831,1,0
CSPG4P10,0.0,4.538868489723944,4.3978433019351515,4.7439596972750655,2,1
MMRN1,0.0,3.816467816441966,3.9140131991232647,3.9035077984732744,1,0
LGALS9C,0.0,3.9913149950535183,3.6362286272567834,4.033711656275294,2,1
ERICH4,0.0,1.5396559631781879,1.2528851082583499,1.6207289250197114,2,1
SNORD12B,0.0,1.9671403974350057,1.7302194883109228,2.1633377999911314,2,1
TM4SF19,0.0,1.9825919595160142,2.004302278771141,2.0392054160435547,2,0
DTHD1,0.0,1.5169171022030568,2.3206616510840616,1.822376439621183,1,0
IGKV1D-39,0.0,1.4516518542262806,1.5265114736968355,1.3121285664938322,1,2
LOC100129434,0.0,1.8249881045062242,1.228841158934677,1.8398461929422296,2,1
DIPK1C,0.0,1.5181007855608648,2.441284352377201,1.4581235425936587,1,2
LOC101927815,0.0,1.4471694315910932,1.2339274168145817,1.7950086700876378,2,1
TMEM229A,0.0,0.7695277277778428,0.9210587172622363,0.8289067183812935,1,0
EIF3CL,0.0,2.2559689491092034,1.921513740262048,2.156934676510024,0,1
WDR17,0.0,1.737592149092456,1.54549283446014,1.9099169748812634,2,1
TBC1D3,0.0,1.687786089074787,2.0500431175653455,1.680671099150278,1,2
SPSB4,0.0,1.8218737794499784,1.6833043193240456,2.142838303023207,2,1
TMEM40,0.0,1.6446700799435636,1.413720495394956,1.5894690334756683,0,1
STRCP1,0.0,2.2116420597313673,2.2005910768268544,2.420981980278157,2,1
LOC646588,0.0,2.0716951745445975,1.4361344187651863,2.150696061469775,2,1
MIR9-3HG,0.0,1.8237481951457284,2.1894654350037843,2.0758955543918844,1,0
LRGUK,0.0,2.0074285643267875,2.449513404172823,2.233629324277835,1,0
RPS6P26,0.0,1.7136965180468466,1.3569348271532398,1.7455348605658079,2,1
TMEM132E,0.0,1.921989019144459,1.5835241541779561,1.82740675818162,0,1
UTS2R,0.0,1.2582520312226662,0.8368678147578689,0.9287161414785341,0,1
HTR3A,0.0,1.4907392444640217,2.273245522334125,1.624217138594838,1,0
CBLN2,0.0,2.114841898100704,1.3870837522965584,2.199640425812843,2,1
LOC105375614,0.0,1.994568676958313,1.5119054659794842,1.9190627974089447,0,1
LINC01738,0.0,2.0805775606958576,0.8750373911995623,2.080587101800781,2,1
AKR1B15,0.0,1.7617265794877457,1.5600703829451783,1.8217970204527887,2,1
POM121L9P,0.0,2.116512192062024,2.274622860201784,2.2178662397150113,1,0
C15orf48,0.0,7.921522884870611,7.798076882324605,7.993097560659201,2,1
ANPEP,0.0,7.051599523316473,7.340839781492907,7.160590334056994,1,0
APOE,0.0,7.574937281964348,8.080651167788602,7.670673844297523,1,0
HLA-DPB1,0.0,7.77726420467017,8.555325026675549,7.838427168643606,1,0
IFI6,0.0,7.788274442448047,8.298699651848287,7.614475734424425,1,2
U2AF1L5,0.0,1.771213880822256,1.8075075756299666,2.2436763646061637,2,0
NR4A1,0.0,7.909338003280977,7.925391070714321,8.115133860119277,2,0
LAMA5,0.0,8.012431333475448,8.080437501098828,8.111318199606401,2,0
FKBP10,0.0,8.055402564612406,7.783099227077141,8.126408814699024,2,1
PTPN5,0.0,1.995147084179944,1.8932307827138057,2.050082125164791,2,1
ADCYAP1R1,0.0,1.5956694589982632,1.6264968882348174,1.7098127730788055,2,0
IL9R,0.0,2.0402258314391206,2.7233546862860316,1.999608282367175,1,2
METTL24,0.0,1.984624342689485,1.8022751680239801,1.9529438039169835,0,1
LOC93429,0.0,1.716601814668313,1.9434674814791044,1.7668632158336182,1,0
SSTR1,0.0,4.983468796602812,5.39886863812209,5.08574629383206,1,0
EDA,0.0,4.752962323088383,4.4359293122317025,4.6243946618358,0,1
ARHGEF35,0.0,5.270365182286705,4.902538929973366,5.14657189514004,0,1
SNCAIP,0.0,5.002858012081458,3.971897265077629,4.816864229622164,0,1
TSHZ2,0.0,4.768047469251147,5.136833924512668,4.851305872698688,1,0
RGL3,0.0,4.766119523455342,4.8150911803004,5.129771491773825,2,0
ZNF134,0.0,5.36752271566708,4.737513478413278,5.105755915781242,0,1
KLRK1,0.0,1.8052924889274984,2.3744772687740747,2.0338378987603702,1,0
ADH1B,0.0,3.8817944446723898,3.2973587940820375,3.955243560398424,2,1
COLEC12,0.0,4.852074591747697,5.179194928242839,4.8371040000757075,1,2
ZIC2,0.0,3.502315180191683,5.113239944694602,3.7793894062743547,1,0
CLVS2,0.0,0.8723870632387857,0.4740252443795297,1.059903613479072,2,1
C2CD4B,0.0,4.892934663087097,4.828450015604693,5.012413807604982,2,1
GPR183,0.0,5.040311505300481,5.3865318001165035,5.15951864991945,1,0
NKAIN1,0.0,1.8070211255384403,2.029356583373133,2.062916156156025,2,0
LINC00924,0.0,1.7707177502487326,1.8722493304142809,1.7906572686288273,1,0
KRBOX1,0.0,1.4711532387303192,1.065776082360683,1.1921041234794,0,1
RXFP1,0.0,2.019595139320125,2.1822923781635857,2.0918134627493816,1,0
IGLV1-50,0.0,1.7563513053323982,1.4824362091012855,1.7170602549849752,0,1
LINC01615,0.0,2.0595768901060594,2.4309568224589158,1.9527903402911166,1,2
OOEP,0.0,1.152000536128858,1.1039203307428012,1.1658886115806182,2,1
PRRT4,0.0,1.5760717389729864,2.028588960557696,1.6249237313616125,1,0
GATA5,0.0,1.3119234325218743,1.0503347929779379,1.2933130825056962,0,1
